timestamp(s),px(m),py(m),pz(m),qw,qx,qy,qz
320383.164358,-7.715072,-2.006209,0.493403,0.568783,-0.783837,-0.202273,0.145504
320383.198177,-7.710387,-1.981619,0.489655,0.567467,-0.788666,-0.191544,0.138916
320383.231997,-7.706777,-1.955849,0.486669,0.567519,-0.792242,-0.181429,0.131749
320383.265817,-7.705511,-1.926654,0.482211,0.568377,-0.795173,-0.171422,0.123540
320383.299636,-7.703382,-1.897445,0.480077,0.569769,-0.797588,-0.161364,0.114794
320383.333456,-7.708488,-1.864880,0.474619,0.573829,-0.798069,-0.150742,0.105274
320383.367276,-7.702355,-1.833764,0.476074,0.578803,-0.797365,-0.141609,0.095621
320383.401095,-7.696255,-1.799701,0.477155,0.581372,-0.798181,-0.132589,0.085633
320383.434915,-7.690181,-1.766114,0.480043,0.582999,-0.799735,-0.122404,0.074520
320383.468735,-7.681314,-1.732241,0.484869,0.583396,-0.802298,-0.110427,0.061422
320383.502554,-7.674819,-1.699370,0.490486,0.581677,-0.806377,-0.096070,0.046672
320383.536374,-7.667490,-1.661206,0.496195,0.582560,-0.808356,-0.078996,0.030729
320383.570194,-7.659631,-1.623676,0.501058,0.584026,-0.809119,-0.062862,0.016963
320383.604014,-7.650734,-1.592376,0.506518,0.586306,-0.808419,-0.051519,0.007127
320383.637833,-7.639863,-1.563442,0.510063,0.585425,-0.809471,-0.045057,0.002131
320383.671653,-7.628646,-1.534948,0.513152,0.585559,-0.809731,-0.038106,-0.002034
320383.705472,-7.616799,-1.505318,0.516109,0.585917,-0.809920,-0.024843,-0.010709
320383.739292,-7.603940,-1.475965,0.518156,0.587161,-0.809149,-0.009777,-0.020614
320383.773112,-7.589502,-1.448520,0.520129,0.589183,-0.807558,0.002868,-0.026551
320383.806931,-7.575909,-1.414068,0.520062,0.590088,-0.806727,0.014932,-0.027659
320383.840751,-7.560016,-1.381229,0.519946,0.591908,-0.805052,0.025814,-0.029494
320383.874571,-7.541606,-1.354249,0.518341,0.595358,-0.802018,0.033849,-0.034199
320383.908391,-7.522551,-1.312321,0.515193,0.598252,-0.799287,0.041642,-0.038735
320383.942210,-7.502762,-1.272276,0.510397,0.600977,-0.796376,0.051710,-0.044024
320383.976030,-7.481618,-1.237643,0.506884,0.604136,-0.792538,0.063480,-0.053608
320384.009850,-7.456476,-1.206770,0.504673,0.608718,-0.787113,0.073794,-0.066857
320384.043669,-7.430639,-1.174845,0.502583,0.612420,-0.782536,0.079849,-0.078758
320384.077489,-7.403444,-1.143342,0.502968,0.612472,-0.780549,0.087057,-0.089677
320384.111309,-7.373094,-1.107696,0.511225,0.609667,-0.779853,0.100660,-0.100013
320384.145128,-7.343429,-1.071462,0.519782,0.608787,-0.776730,0.117959,-0.110249
320384.178948,-7.313281,-1.036346,0.527877,0.606008,-0.775589,0.130325,-0.119298
320384.212768,-7.284928,-1.001265,0.534688,0.602715,-0.775483,0.139270,-0.126347
320384.246588,-7.260945,-0.971498,0.543416,0.598565,-0.775485,0.150645,-0.132850
320384.280407,-7.235467,-0.940329,0.548331,0.594394,-0.774185,0.164619,-0.142244
320384.314227,-7.211860,-0.908185,0.553819,0.591364,-0.770624,0.179065,-0.156085
320384.348046,-7.190655,-0.878879,0.557872,0.588435,-0.766553,0.193575,-0.169319
320384.381866,-7.169067,-0.852342,0.562075,0.587498,-0.762775,0.205550,-0.175413
320384.415686,-7.148109,-0.827898,0.566237,0.590071,-0.757791,0.214868,-0.177203
320384.449505,-7.127789,-0.803510,0.569274,0.592938,-0.751352,0.225182,-0.182176
320384.483325,-7.107848,-0.777628,0.569669,0.596778,-0.741346,0.237259,-0.194858
320384.517145,-7.088743,-0.751384,0.568225,0.598333,-0.730377,0.251086,-0.213315
320384.550965,-7.070553,-0.727782,0.562674,0.597773,-0.719669,0.266403,-0.231892
320384.584784,-7.052142,-0.703023,0.562811,0.596035,-0.708734,0.282977,-0.249723
320384.618604,-7.031853,-0.678218,0.566165,0.592336,-0.698075,0.301067,-0.266812
320384.652423,-7.015043,-0.657083,0.567971,0.585739,-0.690599,0.319398,-0.279227
320384.686243,-6.999176,-0.638612,0.570242,0.578020,-0.684417,0.336688,-0.290013
320384.720063,-6.983420,-0.623316,0.573839,0.570663,-0.677081,0.355569,-0.299124
320384.753882,-6.967061,-0.610618,0.578437,0.560375,-0.668104,0.378970,-0.309835
320384.787702,-6.942681,-0.582786,0.582239,0.550065,-0.658360,0.399523,-0.323066
320384.821522,-6.896337,-0.525373,0.596266,0.537331,-0.649231,0.417711,-0.339547
320384.855342,-6.878636,-0.511776,0.598560,0.521513,-0.638525,0.438564,-0.357731
320384.889161,-6.861958,-0.504103,0.600115,0.503868,-0.626159,0.460853,-0.376373
320384.922981,-6.840883,-0.491489,0.599898,0.485383,-0.613169,0.481835,-0.395301
320384.956801,-6.825573,-0.488067,0.599164,0.466916,-0.598896,0.501622,-0.414352
320384.990620,-6.808975,-0.484447,0.596498,0.447799,-0.584004,0.520901,-0.432526
320385.024440,-6.793814,-0.481799,0.594200,0.429550,-0.567367,0.539156,-0.450436
320385.058260,-6.785753,-0.490530,0.591016,0.412776,-0.549522,0.556035,-0.467404
320385.092079,-6.774907,-0.492391,0.588090,0.397516,-0.529628,0.571539,-0.484581
320385.125899,-6.767786,-0.496451,0.585321,0.382556,-0.506471,0.587281,-0.502234
320385.159719,-6.754792,-0.496766,0.582366,0.368138,-0.483105,0.601515,-0.518906
320385.193539,-6.743205,-0.496596,0.578940,0.354938,-0.461736,0.612566,-0.534398
320385.227358,-6.732853,-0.495164,0.575813,0.344670,-0.443460,0.620421,-0.547379
320385.261178,-6.722915,-0.492344,0.573839,0.336882,-0.429254,0.628355,-0.554457
320385.294997,-6.712230,-0.488146,0.573221,0.329894,-0.415115,0.637106,-0.559415
320385.328817,-6.700592,-0.483100,0.573320,0.321041,-0.399655,0.645751,-0.565875
320385.362637,-6.688867,-0.477606,0.573916,0.310965,-0.385866,0.654506,-0.570991
320385.396456,-6.677702,-0.471290,0.575488,0.304278,-0.374886,0.663031,-0.572071
320385.430276,-6.666947,-0.463809,0.577071,0.298751,-0.368984,0.670227,-0.570433
320385.464096,-6.656026,-0.455410,0.578263,0.291600,-0.366285,0.675068,-0.570164
320385.497916,-6.644765,-0.446922,0.580158,0.283585,-0.362888,0.680215,-0.570262
320385.531735,-6.633587,-0.438426,0.582875,0.276372,-0.358450,0.684998,-0.570885
320385.565555,-6.622802,-0.429557,0.585217,0.267698,-0.356733,0.687833,-0.572683
320385.599375,-6.612284,-0.420459,0.587345,0.255972,-0.354195,0.688862,-0.578353
320385.633194,-6.602777,-0.411190,0.590260,0.245201,-0.349645,0.688779,-0.585839
320385.667014,-6.594990,-0.401611,0.594382,0.238274,-0.345659,0.688905,-0.590894
320385.700834,-6.576343,-0.382574,0.587487,0.235430,-0.341993,0.688536,-0.594585
320385.734653,-6.552666,-0.365878,0.588047,0.234024,-0.337169,0.687835,-0.598693
320385.768473,-6.528759,-0.349938,0.587203,0.230060,-0.331699,0.687285,-0.603894
320385.802293,-6.514953,-0.336701,0.588592,0.224237,-0.325242,0.687302,-0.609550
320385.836113,-6.505200,-0.325182,0.589324,0.218898,-0.319580,0.686683,-0.615158
320385.869932,-6.500836,-0.315300,0.589314,0.215073,-0.318085,0.683599,-0.620693
320385.903752,-6.489639,-0.301639,0.589107,0.212786,-0.320831,0.680274,-0.623713
320385.937571,-6.475251,-0.286130,0.589314,0.212765,-0.324093,0.679802,-0.622546
320385.971391,-6.461278,-0.271929,0.589606,0.214701,-0.325196,0.680868,-0.620137
320386.005211,-6.447873,-0.259460,0.589042,0.215837,-0.324826,0.682417,-0.618231
320386.039030,-6.434372,-0.247732,0.587248,0.213513,-0.323140,0.685164,-0.616880
320386.072850,-6.420176,-0.238233,0.584164,0.206607,-0.317524,0.689452,-0.617372
320386.106670,-6.406249,-0.229948,0.581131,0.197500,-0.306968,0.694282,-0.620272
320386.140490,-6.393820,-0.223344,0.578110,0.187045,-0.293312,0.698793,-0.625036
320386.174309,-6.377991,-0.208337,0.577401,0.178494,-0.280442,0.702803,-0.628935
320386.208129,-6.378732,-0.201293,0.576787,0.174948,-0.269641,0.706911,-0.630051
320386.241948,-6.383092,-0.194650,0.575758,0.171714,-0.259947,0.711096,-0.630306
320386.275768,-6.386701,-0.188224,0.572952,0.162204,-0.248874,0.713783,-0.634245
320386.309588,-6.391551,-0.184297,0.569695,0.144856,-0.232306,0.716667,-0.641435
320386.343408,-6.410694,-0.188029,0.569631,0.127050,-0.211118,0.720793,-0.647879
320386.377227,-6.454036,-0.201212,0.573885,0.116272,-0.192316,0.725115,-0.650926
320386.411047,-6.493180,-0.208806,0.577747,0.107466,-0.179558,0.730560,-0.649993
320386.444867,-6.512625,-0.203221,0.579519,0.095352,-0.168489,0.735640,-0.649116
320386.478686,-6.525640,-0.193760,0.580338,0.082359,-0.158821,0.739094,-0.649408
320386.512506,-6.535142,-0.183745,0.579973,0.068482,-0.152398,0.740314,-0.651167
320386.546326,-6.541642,-0.174396,0.580692,0.057341,-0.146693,0.740791,-0.653001
320386.580145,-6.550630,-0.162131,0.583124,0.051932,-0.143518,0.741288,-0.653606
320386.613965,-6.548916,-0.155277,0.584539,0.051087,-0.143182,0.742743,-0.652085
320386.647785,-6.543878,-0.145040,0.585584,0.055384,-0.144792,0.745240,-0.648527
320386.681604,-6.542380,-0.132494,0.587261,0.061136,-0.147476,0.747684,-0.644580
320386.715424,-6.543220,-0.119660,0.589597,0.063117,-0.149097,0.747143,-0.644645
320386.749244,-6.542140,-0.108255,0.592139,0.065642,-0.151074,0.745217,-0.646156
320386.783064,-6.540220,-0.097593,0.595476,0.071457,-0.153494,0.744583,-0.645704
320386.816883,-6.543999,-0.084796,0.598586,0.077532,-0.157710,0.741741,-0.647249
320386.850703,-6.546747,-0.073267,0.600942,0.083844,-0.164485,0.738758,-0.648193
320386.884522,-6.549676,-0.061444,0.602748,0.091253,-0.172754,0.737478,-0.646495
320386.918342,-6.554194,-0.047881,0.604139,0.100090,-0.180906,0.736176,-0.644438
320386.952162,-6.557106,-0.036498,0.605101,0.104227,-0.186921,0.735540,-0.642791
320386.985981,-6.559477,-0.025674,0.605273,0.102009,-0.189056,0.734845,-0.643316
320387.019801,-6.561798,-0.013822,0.606052,0.104518,-0.191573,0.732978,-0.644297
320387.053621,-6.564595,-0.000271,0.607475,0.112205,-0.198135,0.734084,-0.639746
320387.087441,-6.567493,0.014390,0.609195,0.115961,-0.201290,0.733696,-0.638533
320387.121260,-6.570470,0.028812,0.611263,0.115125,-0.199510,0.733230,-0.639779
320387.155080,-6.573901,0.043182,0.614080,0.113865,-0.193640,0.731703,-0.643547
320387.188900,-6.577659,0.057814,0.617221,0.112923,-0.185939,0.728930,-0.649104
320387.222719,-6.582310,0.073376,0.619506,0.112542,-0.182116,0.727545,-0.651804
320387.256539,-6.587575,0.089744,0.620997,0.113229,-0.181810,0.726001,-0.653489
320387.290359,-6.593693,0.106546,0.622265,0.116425,-0.182550,0.724582,-0.654295
320387.324178,-6.600471,0.123453,0.623049,0.120605,-0.183331,0.724138,-0.653811
320387.357998,-6.607194,0.139671,0.622518,0.119470,-0.180939,0.724265,-0.654544
320387.391818,-6.633133,0.171044,0.624868,0.114311,-0.177944,0.723990,-0.656588
320387.425638,-6.646529,0.192246,0.620836,0.107669,-0.179139,0.724370,-0.656966
320387.459457,-6.657754,0.221929,0.612808,0.105734,-0.184322,0.724626,-0.655565
320387.493277,-6.664293,0.260780,0.606892,0.109847,-0.195034,0.722661,-0.653955
320387.527096,-6.669611,0.289957,0.603956,0.120738,-0.216214,0.720122,-0.648152
320387.560916,-6.674873,0.328178,0.605249,0.140148,-0.245923,0.718673,-0.635130
320387.594736,-6.682742,0.352798,0.607650,0.158449,-0.272944,0.718150,-0.620207
320387.628555,-6.691346,0.372440,0.610307,0.161560,-0.289071,0.715068,-0.615641
320387.662375,-6.700954,0.387449,0.612681,0.152868,-0.296946,0.711562,-0.618170
320387.696195,-6.709741,0.398255,0.616640,0.140273,-0.294905,0.712820,-0.620680
320387.730015,-6.712490,0.417781,0.618004,0.130082,-0.287747,0.717727,-0.620604
320387.763834,-6.721655,0.427133,0.620082,0.122466,-0.283411,0.723665,-0.617244
320387.797654,-6.732042,0.434634,0.621103,0.116403,-0.279263,0.731288,-0.611292
320387.831473,-6.745716,0.441016,0.621748,0.109941,-0.271102,0.738721,-0.607215
320387.865293,-6.758231,0.446835,0.620652,0.101400,-0.260603,0.744840,-0.605820
320387.899113,-6.771615,0.450164,0.620095,0.094380,-0.246859,0.750197,-0.606099
320387.932933,-6.785333,0.450170,0.619940,0.089099,-0.233601,0.754934,-0.606277
320387.966752,-6.800011,0.449748,0.618533,0.083448,-0.224191,0.758752,-0.605860
320388.000572,-6.817735,0.462765,0.614631,0.077101,-0.215553,0.760209,-0.608010
320388.034392,-6.831764,0.466712,0.613960,0.071343,-0.204666,0.761465,-0.610897
320388.068211,-6.846902,0.472494,0.613260,0.067251,-0.192091,0.762823,-0.613743
320388.102031,-6.863188,0.484081,0.615443,0.063106,-0.179327,0.764495,-0.615956
320388.135851,-6.879442,0.493775,0.619045,0.054560,-0.163254,0.767682,-0.617281
320388.169670,-6.891911,0.500310,0.622136,0.043401,-0.142191,0.771259,-0.618924
320388.203490,-6.904902,0.512058,0.625663,0.030787,-0.123432,0.772786,-0.621786
320388.237310,-6.919899,0.526481,0.626232,0.019446,-0.110102,0.773536,-0.623805
320388.271129,-6.935378,0.542180,0.625630,0.012799,-0.095118,0.774600,-0.625100
320388.304949,-6.948241,0.556532,0.627131,0.005207,-0.077769,0.776605,-0.625333
320388.338769,-6.960329,0.570491,0.627184,0.002880,0.060995,-0.777310,0.626948
320388.372589,-6.972045,0.585160,0.627706,0.008547,0.042907,-0.777499,0.627415
320388.406408,-6.983639,0.600556,0.628716,0.008389,0.024511,-0.777703,0.628213
320388.440228,-6.992237,0.613583,0.630592,0.008856,0.002924,-0.777236,0.629022
320388.474047,-6.999584,0.626167,0.629152,0.016051,-0.016705,-0.776699,0.629469
320388.507867,-7.006183,0.641061,0.618487,0.024193,-0.029017,-0.775575,0.630137
320388.541687,-7.015430,0.657601,0.615085,0.029380,-0.034896,-0.777985,0.626633
320388.575506,-7.031839,0.684521,0.613907,0.035873,-0.042227,-0.781185,0.621853
320388.609326,-7.047524,0.706831,0.614823,0.047533,-0.053836,-0.783424,0.617321
320388.643146,-7.058836,0.719892,0.613421,0.065447,-0.066808,-0.784701,0.612781
320388.676966,-7.071459,0.733037,0.612509,0.082031,-0.080380,-0.785260,0.608422
320388.710785,-7.085771,0.747552,0.612473,0.092771,-0.097195,-0.784604,0.605263
320388.744605,-7.097518,0.757619,0.616180,0.103041,-0.115805,-0.782640,0.602866
320388.778425,-7.110220,0.772009,0.616615,0.114280,-0.130023,-0.779307,0.602256
320388.812244,-7.122135,0.787455,0.616816,0.122688,-0.141087,-0.776272,0.602034
320388.846064,-7.132870,0.802933,0.617623,0.127797,-0.150556,-0.774139,0.601425
320388.879884,-7.144509,0.822278,0.614132,0.133481,-0.156678,-0.773135,0.599916
320388.913703,-7.155636,0.840805,0.612488,0.136733,-0.159007,-0.772229,0.599735
320388.947523,-7.164187,0.859114,0.612510,0.138519,-0.162606,-0.772647,0.597820
320388.981343,-7.173507,0.875537,0.612114,0.138529,-0.168055,-0.774375,0.594062
320389.015163,-7.181719,0.891242,0.612203,0.135601,-0.173222,-0.776863,0.589993
320389.048982,-7.188661,0.905734,0.611704,0.137933,-0.179157,-0.777386,0.586984
320389.082802,-7.194350,0.919681,0.610668,0.144948,-0.186152,-0.776888,0.583767
320389.116621,-7.198308,0.934262,0.609775,0.150904,-0.191580,-0.775311,0.582596
320389.150441,-7.200726,0.949417,0.609175,0.156122,-0.196550,-0.773186,0.582389
320389.184261,-7.201970,0.964521,0.608788,0.162201,-0.203622,-0.770789,0.581474
320389.218080,-7.201963,0.979323,0.607834,0.171628,-0.212354,-0.767650,0.579795
320389.251900,-7.220110,1.007103,0.606554,0.184987,-0.222765,-0.763238,0.577601
320389.285720,-7.218938,1.022046,0.604690,0.199143,-0.233548,-0.759068,0.574120
320389.319540,-7.216672,1.033942,0.601441,0.210492,-0.243077,-0.755144,0.571282
320389.353359,-7.226793,1.067182,0.601139,0.223849,-0.257716,-0.749251,0.567536
320389.387179,-7.227034,1.079894,0.598992,0.241934,-0.277443,-0.741082,0.561507
320389.420998,-7.238249,1.108331,0.592214,0.259599,-0.297757,-0.732904,0.553896
320389.454818,-7.238349,1.121234,0.589936,0.271564,-0.316005,-0.727353,0.545299
320389.488638,-7.238312,1.133885,0.589011,0.278659,-0.335219,-0.722190,0.537047
320389.522458,-7.238453,1.146035,0.589084,0.285612,-0.356736,-0.715109,0.528947
320389.556277,-7.238098,1.158359,0.588703,0.294733,-0.375171,-0.707730,0.521054
320389.590097,-7.233817,1.172650,0.593382,0.304716,-0.389929,-0.701075,0.513417
320389.623917,-7.232544,1.185509,0.593444,0.315406,-0.403779,-0.693179,0.506937
320389.657736,-7.233867,1.200253,0.595707,0.327320,-0.416479,-0.684719,0.500567
320389.691556,-7.250128,1.229637,0.591172,0.339137,-0.427543,-0.676407,0.494639
320389.725376,-7.251266,1.238585,0.590755,0.350517,-0.438831,-0.667658,0.488670
320389.759195,-7.254389,1.237793,0.589747,0.360407,-0.451403,-0.658559,0.482330
320389.793015,-7.258514,1.243093,0.590066,0.369874,-0.464002,-0.649237,0.475801
320389.826835,-7.262406,1.255744,0.590450,0.378407,-0.476843,-0.639215,0.469928
320389.860654,-7.267004,1.268538,0.590318,0.387645,-0.488408,-0.629687,0.463339
320389.894474,-7.272648,1.281459,0.589676,0.397374,-0.499875,-0.620511,0.455177
320389.928294,-7.279390,1.294807,0.589137,0.405777,-0.511471,-0.611127,0.447512
320389.962114,-7.287169,1.308939,0.588497,0.412682,-0.522317,-0.602324,0.440550
320389.995933,-7.296280,1.323801,0.587183,0.419492,-0.532894,-0.594176,0.432442
320390.029753,-7.307251,1.341720,0.584355,0.428422,-0.544894,-0.585008,0.421083
320390.063572,-7.319751,1.357052,0.582110,0.437055,-0.558450,-0.574439,0.408823
320390.097392,-7.331513,1.395386,0.576638,0.444967,-0.572240,-0.562773,0.397281
320390.131212,-7.341981,1.422671,0.567103,0.452312,-0.585087,-0.551521,0.385892
320390.165031,-7.354527,1.438541,0.563840,0.458672,-0.595452,-0.541143,0.377123
320390.198851,-7.362044,1.512153,0.561634,0.463522,-0.604149,-0.531877,0.370483
320390.232671,-7.375915,1.541297,0.559821,0.468025,-0.611742,-0.523732,0.363907
320390.266491,-7.389495,1.565791,0.556724,0.472612,-0.617608,-0.516534,0.358316
320390.300310,-7.398909,1.615671,0.555441,0.476992,-0.622765,-0.509868,0.353096
320390.334130,-7.412669,1.616628,0.554702,0.481234,-0.627346,-0.503877,0.347793
320390.367950,-7.427009,1.641702,0.551224,0.485426,-0.631005,-0.497866,0.343984
320390.401769,-7.442112,1.660138,0.547768,0.489107,-0.635201,-0.491857,0.339662
320390.435589,-7.457172,1.675026,0.545152,0.495055,-0.638781,-0.484106,0.335441
320390.469409,-7.474013,1.697425,0.542637,0.499950,-0.642791,-0.476724,0.331065
320390.503228,-7.484157,1.718999,0.544465,0.502769,-0.645752,-0.471269,0.328836
320390.537048,-7.499168,1.749632,0.542010,0.504870,-0.648766,-0.465744,0.327554
320390.570868,-7.521529,1.781201,0.540324,0.509394,-0.650950,-0.459381,0.325193
320390.604688,-7.539652,1.813856,0.539623,0.514402,-0.652178,-0.454667,0.321453
320390.638507,-7.552481,1.837386,0.541691,0.518725,-0.652292,-0.451321,0.318981
320390.672327,-7.572122,1.873726,0.542884,0.521421,-0.652857,-0.447988,0.318128
320390.706146,-7.592460,1.911300,0.544074,0.524907,-0.654023,-0.442661,0.317457
320390.739966,-7.609824,1.941967,0.546360,0.528782,-0.654992,-0.436232,0.317925
320390.773786,-7.629890,1.978752,0.547366,0.533112,-0.654277,-0.430794,0.319578
320390.807605,-7.653315,2.027639,0.547981,0.537759,-0.654022,-0.424960,0.320124
320390.841425,-7.678329,2.080790,0.549099,0.540673,-0.656531,-0.417988,0.319257
320390.875245,-7.699014,2.109661,0.553142,0.542585,-0.660146,-0.410290,0.318545
320390.909065,-7.716738,2.143976,0.556028,0.544922,-0.663736,-0.402811,0.316636
320390.942884,-7.734007,2.175874,0.558462,0.548073,-0.666650,-0.396679,0.312793
320390.976704,-7.748249,2.207112,0.559926,0.551382,-0.669078,-0.391752,0.307966
320391.010523,-7.762500,2.236896,0.560257,0.555589,-0.671271,-0.386400,0.302343
320391.044343,-7.776555,2.265518,0.560509,0.559972,-0.674743,-0.379359,0.295363
320391.078163,-7.796343,2.294698,0.559590,0.565282,-0.678183,-0.370846,0.288093
320391.111982,-7.813330,2.321232,0.558476,0.570949,-0.681411,-0.361424,0.281191
320391.145802,-7.831519,2.345911,0.555865,0.576160,-0.684446,-0.351820,0.275310
320391.179622,-7.847439,2.367216,0.554808,0.581226,-0.688127,-0.341609,0.268254
320391.213442,-7.861847,2.387156,0.551431,0.586901,-0.692190,-0.330450,0.259273
320391.247261,-7.880756,2.411915,0.547897,0.592224,-0.696631,-0.318945,0.249501
320391.281081,-7.900385,2.438463,0.544165,0.597395,-0.701324,-0.306618,0.239269
320391.314901,-7.916412,2.460551,0.539976,0.601224,-0.707530,-0.293108,0.228075
320391.348720,-7.931618,2.481673,0.535961,0.604770,-0.714106,-0.278746,0.215885
320391.382540,-7.952044,2.500390,0.533880,0.609747,-0.719456,-0.264424,0.201671
320391.416360,-7.970595,2.521703,0.533603,0.613151,-0.724194,-0.251841,0.190170
320391.450179,-7.987950,2.543646,0.534845,0.612113,-0.730282,-0.241841,0.183081
320391.483999,-8.005554,2.566394,0.537012,0.609376,-0.738373,-0.229936,0.174916
320391.517819,-8.023684,2.590708,0.539243,0.607130,-0.748181,-0.213528,0.161320
320391.551639,-8.041437,2.615589,0.540813,0.611040,-0.753884,-0.194956,0.142411
320391.585458,-8.057543,2.639715,0.542100,0.615632,-0.756750,-0.180716,0.125171
320391.619278,-8.071922,2.662522,0.544256,0.618563,-0.757726,-0.171620,0.117380
320391.653097,-8.085553,2.685020,0.546857,0.618565,-0.759392,-0.165799,0.114947
320391.686917,-8.099341,2.708675,0.548837,0.620943,-0.759637,-0.159055,0.109919
320391.720737,-8.113410,2.734476,0.550191,0.624217,-0.760568,-0.147740,0.100308
320391.754556,-8.127082,2.762049,0.550661,0.628457,-0.761191,-0.133631,0.088167
320391.788376,-8.139982,2.790525,0.550133,0.633544,-0.760778,-0.119338,0.074811
320391.822196,-8.151632,2.818694,0.549839,0.635671,-0.761206,-0.108488,0.068686
320391.856016,-8.162319,2.846856,0.549426,0.636745,-0.761253,-0.101868,0.068354
320391.889835,-8.172587,2.876542,0.547777,0.640624,-0.758910,-0.096600,0.065766
320391.923655,-8.182673,2.908661,0.545134,0.646058,-0.755568,-0.089920,0.060340
320391.957475,-8.192447,2.943019,0.541667,0.651477,-0.752134,-0.083108,0.054458
320391.991294,-8.202088,2.979480,0.537651,0.657347,-0.748004,-0.076877,0.049741
320392.025114,-8.211515,3.018137,0.533323,0.662105,-0.744464,-0.071668,0.047479
320392.058934,-8.206028,3.054720,0.535368,0.665580,-0.741768,-0.068155,0.046232
320392.092753,-8.218756,3.098863,0.529398,0.666185,-0.741408,-0.064673,0.048257
320392.126573,-8.233993,3.146296,0.523990,0.663919,-0.743249,-0.061586,0.054767
320392.160393,-8.250005,3.198072,0.511709,0.659440,-0.746881,-0.060583,0.060305
320392.194213,-8.258629,3.248074,0.513837,0.656895,-0.749801,-0.053799,0.058252
320392.228032,-8.155768,3.232835,0.490839,0.655548,-0.752449,-0.038025,0.051297
320392.261852,-8.159929,3.283854,0.495474,0.655451,-0.753800,-0.024007,0.039909
320392.295671,-8.164224,3.333447,0.500743,0.658619,-0.751837,-0.014200,0.027571
320392.329491,-8.168614,3.381413,0.505596,0.661515,-0.749635,-0.010360,0.018406
320392.363311,-8.173404,3.429202,0.509559,0.662956,-0.748542,-0.007958,0.010522
320392.397130,-8.178942,3.478020,0.512920,0.663007,-0.748607,-0.001120,0.002645
320392.430950,-8.188691,3.524182,0.518396,0.663345,-0.748264,0.008104,-0.002993
320392.464770,-8.185460,3.575847,0.511474,0.665398,-0.746281,0.015540,-0.008224
320392.498590,-8.181084,3.616562,0.511702,0.669367,-0.742531,0.019699,-0.014401
320392.532409,-8.189763,3.664186,0.503589,0.673280,-0.738900,0.020116,-0.017810
320392.566229,-8.182487,3.688852,0.504879,0.675739,-0.736666,0.018901,-0.018480
320392.600048,-8.191572,3.732847,0.498554,0.678772,-0.733892,0.018230,-0.018399
320392.633868,-8.183827,3.754057,0.485816,0.680074,-0.732683,0.018753,-0.018003
320392.667688,-8.206012,3.705766,0.519819,0.679485,-0.733294,0.017805,-0.016186
320392.701507,-8.214238,3.740471,0.515848,0.677528,-0.735031,0.019417,-0.017561
320392.735327,-8.225249,3.772300,0.513372,0.676403,-0.735779,0.023582,-0.023483
320392.769147,-8.236641,3.816298,0.513513,0.675450,-0.736262,0.030384,-0.027592
320392.802967,-8.248083,3.851250,0.516670,0.671356,-0.739886,0.033658,-0.026777
320392.836786,-8.256319,3.901371,0.520781,0.666512,-0.744208,0.034426,-0.027025
320392.870606,-8.262983,3.960732,0.524845,0.664053,-0.746061,0.037501,-0.031937
320392.904426,-8.268914,4.010872,0.530075,0.661826,-0.747637,0.041094,-0.036554
320392.938245,-8.273987,4.064080,0.535196,0.657841,-0.750823,0.043683,-0.040025
320392.972065,-8.276012,4.116232,0.540021,0.651894,-0.755379,0.049788,-0.044257
320393.005885,-8.270683,4.156496,0.546768,0.647763,-0.757866,0.060316,-0.049033
320393.039704,-8.267056,4.208419,0.550720,0.645395,-0.758520,0.071255,-0.055096
320393.073524,-8.260425,4.261314,0.549599,0.643739,-0.758351,0.079913,-0.064174
320393.107344,-8.248683,4.291346,0.547253,0.644038,-0.756538,0.087590,-0.072059
320393.141164,-8.234324,4.319113,0.543400,0.645004,-0.754264,0.095606,-0.076908
320393.174983,-8.223823,4.351212,0.536426,0.646602,-0.751579,0.102680,-0.080574
320393.208803,-8.210156,4.364612,0.528590,0.645786,-0.751556,0.106474,-0.082382
320393.242622,-8.207826,4.404573,0.523157,0.638015,-0.757781,0.108990,-0.082621
320393.276442,-8.199651,4.446084,0.518267,0.635156,-0.759216,0.114308,-0.084272
320393.310262,-8.191383,4.481595,0.520543,0.642939,-0.752658,0.117869,-0.079012
320393.344081,-8.184557,4.514973,0.525246,0.645415,-0.752232,0.113280,-0.068950
320393.377901,-8.177216,4.548134,0.531353,0.647486,-0.752680,0.101763,-0.062282
320393.411721,-8.173303,4.580702,0.542576,0.653023,-0.749736,0.092796,-0.053344
320393.445541,-8.170573,4.623233,0.555622,0.657397,-0.747067,0.088000,-0.044451
320393.479360,-8.167446,4.668812,0.568330,0.659402,-0.745769,0.085005,-0.042325
320393.513180,-8.166633,4.712310,0.579301,0.661058,-0.744108,0.084087,-0.047276
320393.547000,-8.165896,4.751630,0.587755,0.663919,-0.740913,0.084891,-0.055254
320393.580819,-8.166471,4.808703,0.593967,0.668134,-0.736613,0.084466,-0.062164
320393.614639,-8.167124,4.873793,0.596711,0.670692,-0.734402,0.081028,-0.065275
320393.648459,-8.167838,4.914437,0.597422,0.673872,-0.732158,0.073584,-0.066534
320393.682278,-8.167753,4.968738,0.593885,0.677908,-0.729305,0.064398,-0.066384
320393.716098,-8.168826,5.012323,0.588605,0.681177,-0.727145,0.054399,-0.065564
320393.749918,-8.171439,5.052497,0.582134,0.683192,-0.725799,0.044933,-0.066671
